model_name,callsign,measure,order,aic
norman_ok-tmin,"Norman, OK",tmin,"(2, 1, 1)",2011.1111343664702
norman_ok-tmin,"Norman, OK",tmin,"(2, 1, 2)",2012.062848934343
norman_ok-tmin,"Norman, OK",tmin,"(2, 1, 3)",2013.6104965269149
norman_ok-tmin,"Norman, OK",tmin,"(2, 2, 0)",2229.7556660113623
norman_ok-tmin,"Norman, OK",tmin,"(3, 0, 0)",2047.492046865938
norman_ok-tmin,"Norman, OK",tmin,"(3, 0, 1)",2018.569499454853
norman_ok-tmin,"Norman, OK",tmin,"(3, 0, 2)",2019.5329216942773
norman_ok-tmin,"Norman, OK",tmin,"(3, 0, 3)",2021.080810553095
norman_ok-tmin,"Norman, OK",tmin,"(3, 1, 0)",2035.2084747293538
norman_ok-tmin,"Norman, OK",tmin,"(3, 1, 1)",2011.6905176213058
norman_ok-tmin,"Norman, OK",tmin,"(3, 1, 2)",2013.5992018834359
norman_ok-tmin,"Norman, OK",tmin,"(3, 1, 3)",2014.9641320769674
norman_ok-tmin,"Norman, OK",tmin,"(3, 2, 0)",2178.8285661069276
norman_ok-tmin,"Norman, OK",tmin,"(3, 2, 1)",2039.3769551418832
norman_ok-tmax,"Norman, OK",tmax,"(0, 0, 0)",2651.521796687466
norman_ok-tmax,"Norman, OK",tmax,"(0, 0, 1)",2397.817839609392
norman_ok-tmax,"Norman, OK",tmax,"(0, 0, 2)",2285.0922158455937
norman_ok-tmax,"Norman, OK",tmax,"(0, 1, 0)",2210.0400672813785
norman_ok-tmax,"Norman, OK",tmax,"(0, 1, 1)",2208.5647866477075
norman_ok-tmax,"Norman, OK",tmax,"(0, 1, 2)",2168.7618433382195
norman_ok-tmax,"Norman, OK",tmax,"(0, 1, 3)",2145.786242674577
norman_ok-tmax,"Norman, OK",tmax,"(0, 2, 0)",2482.5480553332413
norman_ok-tmax,"Norman, OK",tmax,"(0, 2, 1)",2212.819605373288
norman_ok-tmax,"Norman, OK",tmax,"(0, 2, 2)",2211.6202043678513
norman_ok-tmax,"Norman, OK",tmax,"(1, 0, 0)",2190.1280051830163
norman_ok-tmax,"Norman, OK",tmax,"(1, 0, 1)",2192.1272719235094
norman_ok-tmax,"Norman, OK",tmax,"(1, 0, 2)",2175.2313458350036
norman_ok-tmax,"Norman, OK",tmax,"(1, 0, 3)",2152.6555939013324
norman_ok-tmax,"Norman, OK",tmax,"(1, 1, 0)",2210.0249303133355
norman_ok-tmax,"Norman, OK",tmax,"(1, 1, 1)",2155.296582238696
norman_ok-tmax,"Norman, OK",tmax,"(1, 1, 2)",2149.2954645970012
norman_ok-tmax,"Norman, OK",tmax,"(1, 1, 3)",2147.71136660922
norman_ok-tmax,"Norman, OK",tmax,"(1, 2, 0)",2402.179922710909
norman_ok-tmax,"Norman, OK",tmax,"(2, 0, 0)",2192.127495347586
norman_ok-tmax,"Norman, OK",tmax,"(2, 0, 1)",2162.2408005300613
norman_ok-tmax,"Norman, OK",tmax,"(2, 0, 2)",2156.2116350271317
norman_ok-tmax,"Norman, OK",tmax,"(2, 0, 3)",2154.5932127953756
norman_ok-tmax,"Norman, OK",tmax,"(2, 1, 0)",2198.56138971205
norman_ok-tmax,"Norman, OK",tmax,"(2, 1, 1)",2147.2322099718253
norman_ok-tmax,"Norman, OK",tmax,"(2, 1, 2)",2142.461506632187
norman_ok-tmax,"Norman, OK",tmax,"(2, 1, 3)",2149.5053370064325
norman_ok-tmax,"Norman, OK",tmax,"(2, 2, 0)",2363.440679345267
norman_ok-tmax,"Norman, OK",tmax,"(3, 0, 0)",2187.895586057256
norman_ok-tmax,"Norman, OK",tmax,"(3, 0, 1)",2154.1262600156883
norman_ok-tmax,"Norman, OK",tmax,"(3, 0, 2)",2148.85378965402
norman_ok-tmax,"Norman, OK",tmax,"(3, 0, 3)",2156.398470419983
norman_ok-tmax,"Norman, OK",tmax,"(3, 1, 0)",2184.7720681434703
norman_ok-tmax,"Norman, OK",tmax,"(3, 1, 1)",2148.2560964013937
norman_ok-tmax,"Norman, OK",tmax,"(3, 1, 3)",2151.4762699520197
norman_ok-tmax,"Norman, OK",tmax,"(3, 2, 0)",2317.8546214214166
norman_ok-prcp,"Norman, OK",prcp,"(0, 0, 0)",2561.550486725891
norman_ok-prcp,"Norman, OK",prcp,"(0, 0, 1)",2550.4091344688322
norman_ok-prcp,"Norman, OK",prcp,"(0, 0, 2)",2549.336290628833
norman_ok-prcp,"Norman, OK",prcp,"(0, 0, 3)",2546.740616673197
norman_ok-prcp,"Norman, OK",prcp,"(0, 1, 0)",2724.674583746898
norman_ok-prcp,"Norman, OK",prcp,"(0, 1, 1)",2552.0877357203944
norman_ok-prcp,"Norman, OK",prcp,"(0, 1, 2)",2543.4596494081898
norman_ok-prcp,"Norman, OK",prcp,"(0, 2, 0)",3104.873517491546
norman_ok-prcp,"Norman, OK",prcp,"(0, 2, 1)",2726.093865478615
norman_ok-prcp,"Norman, OK",prcp,"(1, 0, 0)",2548.070298128879
norman_ok-prcp,"Norman, OK",prcp,"(1, 0, 1)",2545.84400514732
norman_ok-prcp,"Norman, OK",prcp,"(1, 1, 0)",2644.1250944406383
norman_ok-prcp,"Norman, OK",prcp,"(1, 1, 1)",2541.923526814672
norman_ok-prcp,"Norman, OK",prcp,"(1, 1, 2)",2541.47960860288
norman_ok-prcp,"Norman, OK",prcp,"(1, 1, 3)",2543.587701694387
norman_ok-prcp,"Norman, OK",prcp,"(1, 2, 0)",2915.7576766628717
norman_ok-prcp,"Norman, OK",prcp,"(2, 0, 0)",2547.2411584599167
norman_ok-prcp,"Norman, OK",prcp,"(2, 0, 1)",2547.843109913418
norman_ok-prcp,"Norman, OK",prcp,"(2, 0, 3)",2548.7938005781853
norman_ok-prcp,"Norman, OK",prcp,"(2, 1, 0)",2609.644945044268
norman_ok-prcp,"Norman, OK",prcp,"(2, 1, 1)",2542.1057017183166
norman_ok-prcp,"Norman, OK",prcp,"(2, 1, 2)",2542.023725696883
norman_ok-prcp,"Norman, OK",prcp,"(2, 1, 3)",2540.9486816023846
norman_ok-prcp,"Norman, OK",prcp,"(2, 2, 0)",2802.2250856528835
norman_ok-prcp,"Norman, OK",prcp,"(3, 0, 0)",2546.9593590149925
norman_ok-prcp,"Norman, OK",prcp,"(3, 0, 1)",2546.6135431411535
norman_ok-prcp,"Norman, OK",prcp,"(3, 0, 2)",2548.241303918444
norman_ok-prcp,"Norman, OK",prcp,"(3, 0, 3)",2550.1936726009853
norman_ok-prcp,"Norman, OK",prcp,"(3, 1, 0)",2605.2384204838163
norman_ok-prcp,"Norman, OK",prcp,"(3, 1, 1)",2542.6004803455808
norman_ok-prcp,"Norman, OK",prcp,"(3, 1, 2)",2542.0384467956883
norman_ok-prcp,"Norman, OK",prcp,"(3, 1, 3)",2543.3494571730157
norman_ok-prcp,"Norman, OK",prcp,"(3, 2, 0)",2771.7797673854097
norman_ok-snow,"Norman, OK",snow,"(0, 0, 0)",
norman_ok-snow,"Norman, OK",snow,"(0, 1, 0)",
norman_ok-snow,"Norman, OK",snow,"(0, 2, 0)",
norman_ok-wdir,"Norman, OK",wdir,"(0, 0, 0)",4344.430405862795
norman_ok-wdir,"Norman, OK",wdir,"(0, 0, 1)",4327.804534736251
norman_ok-wdir,"Norman, OK",wdir,"(0, 0, 2)",4324.881604208502
norman_ok-wdir,"Norman, OK",wdir,"(0, 0, 3)",4326.515899744081
norman_ok-wdir,"Norman, OK",wdir,"(0, 1, 0)",4482.311015431358
norman_ok-wdir,"Norman, OK",wdir,"(0, 1, 1)",4307.929868899193
norman_ok-wdir,"Norman, OK",wdir,"(0, 1, 2)",4301.085972580296
norman_ok-wdir,"Norman, OK",wdir,"(0, 2, 0)",4851.259213701351
norman_ok-wdir,"Norman, OK",wdir,"(0, 2, 1)",4478.8989629408425
norman_ok-wdir,"Norman, OK",wdir,"(1, 0, 0)",4324.074312163029
norman_ok-wdir,"Norman, OK",wdir,"(1, 0, 1)",4323.900903334084
norman_ok-wdir,"Norman, OK",wdir,"(1, 0, 2)",4312.630799658838
norman_ok-wdir,"Norman, OK",wdir,"(1, 1, 0)",4411.65725446441
norman_ok-wdir,"Norman, OK",wdir,"(1, 1, 1)",4300.417078572094
norman_ok-wdir,"Norman, OK",wdir,"(1, 1, 2)",4302.359163776837
norman_ok-wdir,"Norman, OK",wdir,"(1, 1, 3)",4303.623946995096
norman_ok-wdir,"Norman, OK",wdir,"(1, 2, 0)",4660.355739011735
norman_ok-wdir,"Norman, OK",wdir,"(2, 0, 0)",4323.979639747815
norman_ok-wdir,"Norman, OK",wdir,"(2, 0, 1)",4312.143896514339
norman_ok-wdir,"Norman, OK",wdir,"(2, 0, 2)",4327.848745498397
norman_ok-wdir,"Norman, OK",wdir,"(2, 1, 0)",4390.739189411111
norman_ok-wdir,"Norman, OK",wdir,"(2, 1, 1)",4302.318538781572
norman_ok-wdir,"Norman, OK",wdir,"(2, 1, 2)",4304.025114906139
norman_ok-wdir,"Norman, OK",wdir,"(2, 1, 3)",4302.066148612777
norman_ok-wdir,"Norman, OK",wdir,"(2, 2, 0)",4583.846329372456
norman_ok-wdir,"Norman, OK",wdir,"(3, 0, 0)",4325.9683257537035
norman_ok-wdir,"Norman, OK",wdir,"(3, 0, 1)",4314.116042758853
norman_ok-wdir,"Norman, OK",wdir,"(3, 0, 2)",4314.750267106352
norman_ok-wdir,"Norman, OK",wdir,"(3, 0, 3)",4313.311520199141
norman_ok-wdir,"Norman, OK",wdir,"(3, 1, 0)",4374.807308793295
norman_ok-wdir,"Norman, OK",wdir,"(3, 1, 1)",4303.247500163007
norman_ok-wdir,"Norman, OK",wdir,"(3, 1, 2)",4302.423787702312
norman_ok-wdir,"Norman, OK",wdir,"(3, 1, 3)",4296.865231371694
norman_ok-wdir,"Norman, OK",wdir,"(3, 2, 0)",4529.201561943423
norman_ok-wspd,"Norman, OK",wspd,"(0, 0, 0)",2457.338109685896
norman_ok-wspd,"Norman, OK",wspd,"(0, 0, 1)",2380.0872360422313
norman_ok-wspd,"Norman, OK",wspd,"(0, 0, 2)",2378.8544452197675
norman_ok-wspd,"Norman, OK",wspd,"(0, 0, 3)",2380.844394960037
norman_ok-wspd,"Norman, OK",wspd,"(0, 1, 0)",2496.1458274648407
norman_ok-wspd,"Norman, OK",wspd,"(0, 1, 1)",2440.0564303745423
norman_ok-wspd,"Norman, OK",wspd,"(0, 1, 2)",2374.137132771823
norman_ok-wspd,"Norman, OK",wspd,"(0, 1, 3)",2374.567834596191
norman_ok-wspd,"Norman, OK",wspd,"(0, 2, 0)",2799.863936648607
norman_ok-wspd,"Norman, OK",wspd,"(0, 2, 1)",2498.165500363015
norman_ok-wspd,"Norman, OK",wspd,"(1, 0, 0)",2383.730847301441
norman_ok-wspd,"Norman, OK",wspd,"(1, 0, 1)",2378.948650840156
norman_ok-wspd,"Norman, OK",wspd,"(1, 0, 2)",2380.8469143984103
norman_ok-wspd,"Norman, OK",wspd,"(1, 1, 0)",2485.440907602627
norman_ok-wspd,"Norman, OK",wspd,"(1, 1, 1)",2380.74171368767
norman_ok-wspd,"Norman, OK",wspd,"(1, 1, 2)",2374.7785375848252
norman_ok-wspd,"Norman, OK",wspd,"(1, 1, 3)",2376.507672232803
norman_ok-wspd,"Norman, OK",wspd,"(1, 2, 0)",2710.3121253313448
norman_ok-wspd,"Norman, OK",wspd,"(2, 0, 0)",2379.149920757912
norman_ok-wspd,"Norman, OK",wspd,"(2, 0, 1)",2380.850896828434
norman_ok-wspd,"Norman, OK",wspd,"(2, 0, 2)",2382.830112996433
norman_ok-wspd,"Norman, OK",wspd,"(2, 1, 0)",2454.004940556304
norman_ok-wspd,"Norman, OK",wspd,"(2, 1, 1)",2375.146826887996
norman_ok-wspd,"Norman, OK",wspd,"(2, 1, 2)",2376.9856233157916
norman_ok-wspd,"Norman, OK",wspd,"(2, 1, 3)",2378.0557647104492
norman_ok-wspd,"Norman, OK",wspd,"(2, 2, 0)",2646.0592704228156
norman_ok-wspd,"Norman, OK",wspd,"(3, 0, 0)",2380.7426790208688
norman_ok-wspd,"Norman, OK",wspd,"(3, 0, 1)",2382.44198561204
norman_ok-wspd,"Norman, OK",wspd,"(3, 0, 2)",2377.815116935982
norman_ok-wspd,"Norman, OK",wspd,"(3, 1, 0)",2437.264696493813
norman_ok-wspd,"Norman, OK",wspd,"(3, 1, 1)",2376.947923442276
norman_ok-wspd,"Norman, OK",wspd,"(3, 1, 2)",2379.470788496504
norman_ok-wspd,"Norman, OK",wspd,"(3, 1, 3)",2380.7933441784007
norman_ok-wspd,"Norman, OK",wspd,"(3, 2, 0)",2601.720680685956
norman_ok-pres,"Norman, OK",pres,"(0, 0, 0)",2363.295244663528
norman_ok-pres,"Norman, OK",pres,"(0, 0, 1)",2172.014862020608
norman_ok-pres,"Norman, OK",pres,"(0, 1, 0)",2256.9315934684255
norman_ok-pres,"Norman, OK",pres,"(0, 1, 1)",2258.916847223577
norman_ok-pres,"Norman, OK",pres,"(0, 1, 2)",2164.8949303350873
norman_ok-pres,"Norman, OK",pres,"(0, 1, 3)",2159.0018529582267
norman_ok-pres,"Norman, OK",pres,"(0, 2, 0)",2499.8295301304674
norman_ok-pres,"Norman, OK",pres,"(0, 2, 1)",2259.6015458402308
norman_ok-pres,"Norman, OK",pres,"(0, 2, 2)",2261.551237571334
norman_ok-pres,"Norman, OK",pres,"(1, 0, 0)",2190.922455998295
norman_ok-pres,"Norman, OK",pres,"(1, 0, 1)",2158.2980599844213
norman_ok-pres,"Norman, OK",pres,"(1, 0, 2)",2158.522787120696
norman_ok-pres,"Norman, OK",pres,"(1, 0, 3)",2160.5134907057372
norman_ok-pres,"Norman, OK",pres,"(1, 1, 0)",2258.9277977970974
norman_ok-pres,"Norman, OK",pres,"(1, 1, 1)",2189.859758130032
norman_ok-pres,"Norman, OK",pres,"(1, 1, 2)",2155.8126275364757
norman_ok-pres,"Norman, OK",pres,"(1, 1, 3)",2156.7660432335742
norman_ok-pres,"Norman, OK",pres,"(1, 2, 0)",2465.090749460318
norman_ok-pres,"Norman, OK",pres,"(2, 0, 0)",2170.7279292426692
norman_ok-pres,"Norman, OK",pres,"(2, 0, 1)",2158.2554104793226
norman_ok-pres,"Norman, OK",pres,"(2, 0, 2)",2159.694510872033
norman_ok-pres,"Norman, OK",pres,"(2, 0, 3)",2161.3673054661667
norman_ok-pres,"Norman, OK",pres,"(2, 1, 0)",2207.220028056876
norman_ok-pres,"Norman, OK",pres,"(2, 1, 1)",2167.6881068201847
norman_ok-pres,"Norman, OK",pres,"(2, 1, 2)",2156.306239692418
norman_ok-pres,"Norman, OK",pres,"(2, 1, 3)",2157.141912066152
norman_ok-pres,"Norman, OK",pres,"(2, 2, 0)",2378.2001196569063
norman_ok-pres,"Norman, OK",pres,"(2, 2, 1)",2210.6721672153385
norman_ok-pres,"Norman, OK",pres,"(3, 0, 0)",2162.070819386103
norman_ok-pres,"Norman, OK",pres,"(3, 0, 1)",2159.931267850635
norman_ok-pres,"Norman, OK",pres,"(3, 0, 2)",2160.9799097187242
norman_ok-pres,"Norman, OK",pres,"(3, 0, 3)",2160.345489753521
norman_ok-pres,"Norman, OK",pres,"(3, 1, 0)",2204.8845968954356
norman_ok-pres,"Norman, OK",pres,"(3, 1, 1)",2160.606018731666
norman_ok-pres,"Norman, OK",pres,"(3, 1, 2)",2157.661547882006
norman_ok-pres,"Norman, OK",pres,"(3, 2, 0)",2349.2963928366626
norman_ok-pres,"Norman, OK",pres,"(3, 2, 1)",2208.5545502944988
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 0, 0)",2795.637750990475
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 0, 1)",2427.7084971442437
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 0, 2)",2256.3558053398388
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 1, 0)",1973.507758222966
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 1, 1)",1975.3054215467514
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 1, 2)",1950.483312439002
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 1, 3)",1943.2706536027454
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 2, 0)",2224.618078144871
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 2, 1)",1976.8917825585866
north platte_ne-tavg,"North Platte, NE",tavg,"(0, 2, 2)",1978.7464600107512
north platte_ne-tavg,"North Platte, NE",tavg,"(1, 0, 0)",1972.6242807006147
north platte_ne-tavg,"North Platte, NE",tavg,"(1, 0, 1)",1974.5678844517802
north platte_ne-tavg,"North Platte, NE",tavg,"(1, 0, 2)",1955.9859421318156
north platte_ne-tavg,"North Platte, NE",tavg,"(1, 0, 3)",1950.5463955657253
north platte_ne-tavg,"North Platte, NE",tavg,"(1, 1, 0)",1975.3982947623622
north platte_ne-tavg,"North Platte, NE",tavg,"(1, 1, 1)",1945.6206408575476
north platte_ne-tavg,"North Platte, NE",tavg,"(1, 1, 2)",1937.023498710133
north platte_ne-tavg,"North Platte, NE",tavg,"(1, 1, 3)",1938.8698762067252
north platte_ne-tavg,"North Platte, NE",tavg,"(1, 2, 0)",2164.562811597677
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 0, 0)",1974.592196290517
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 0, 1)",1953.363708294747
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 0, 2)",1944.7186940750526
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 0, 3)",1946.5754289221254
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 1, 0)",1958.3846070838479
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 1, 1)",1938.3058895497502
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 1, 2)",1938.808053214575
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 1, 3)",1932.2708911218758
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 2, 0)",2109.4061366114584
north platte_ne-tavg,"North Platte, NE",tavg,"(2, 2, 1)",1962.248065511839
north platte_ne-tavg,"North Platte, NE",tavg,"(3, 0, 0)",1960.9533607098313
north platte_ne-tavg,"North Platte, NE",tavg,"(3, 0, 1)",1945.9911350565067
north platte_ne-tavg,"North Platte, NE",tavg,"(3, 1, 0)",1955.6868470110026
north platte_ne-tavg,"North Platte, NE",tavg,"(3, 1, 1)",1938.9857382017558
north platte_ne-tavg,"North Platte, NE",tavg,"(3, 1, 2)",1940.194255520962
north platte_ne-tavg,"North Platte, NE",tavg,"(3, 2, 0)",2076.1246547796477
north platte_ne-tavg,"North Platte, NE",tavg,"(3, 2, 1)",1959.7734483724478
north platte_ne-tavg,"North Platte, NE",tavg,"(3, 2, 2)",1966.271468282001
north platte_ne-tavg,"North Platte, NE",tavg,"(3, 2, 3)",1936.6725494126483
north platte_ne-tmin,"North Platte, NE",tmin,"(0, 0, 0)",2808.215525092969
north platte_ne-tmin,"North Platte, NE",tmin,"(0, 0, 1)",2453.2301950119163
north platte_ne-tmin,"North Platte, NE",tmin,"(0, 0, 2)",2287.753269790892
north platte_ne-tmin,"North Platte, NE",tmin,"(0, 1, 0)",1982.3621150627134
north platte_ne-tmin,"North Platte, NE",tmin,"(0, 1, 1)",1977.9339007854546
north platte_ne-tmin,"North Platte, NE",tmin,"(0, 1, 2)",1950.7290002334714
north platte_ne-tmin,"North Platte, NE",tmin,"(0, 1, 3)",1947.19709399953
north platte_ne-tmin,"North Platte, NE",tmin,"(0, 2, 0)",2261.1510211994455
north platte_ne-tmin,"North Platte, NE",tmin,"(0, 2, 1)",1985.6877955920104
north platte_ne-tmin,"North Platte, NE",tmin,"(1, 0, 0)",1981.714404597939
north platte_ne-tmin,"North Platte, NE",tmin,"(1, 0, 1)",1980.2537098947691
north platte_ne-tmin,"North Platte, NE",tmin,"(1, 0, 2)",1957.2737235759942
north platte_ne-tmin,"North Platte, NE",tmin,"(1, 0, 3)",1954.5816357631195
north platte_ne-tmin,"North Platte, NE",tmin,"(1, 1, 0)",1981.1851472543694
north platte_ne-tmin,"North Platte, NE",tmin,"(1, 1, 1)",1947.832097818581
north platte_ne-tmin,"North Platte, NE",tmin,"(1, 1, 2)",1944.4324494121097
north platte_ne-tmin,"North Platte, NE",tmin,"(1, 1, 3)",1945.7001397852746
north platte_ne-tmin,"North Platte, NE",tmin,"(1, 2, 0)",2186.48771414379
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 0, 0)",1981.966816363635
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 0, 1)",1955.5317216268388
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 0, 2)",1952.0786070196743
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 0, 3)",1953.3729237953328
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 1, 0)",1960.9356643654921
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 1, 1)",1945.588160938897
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 1, 2)",1945.961090902887
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 1, 3)",1947.7000703980466
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 2, 0)",2121.5858173066517
north platte_ne-tmin,"North Platte, NE",tmin,"(2, 2, 1)",1964.8933902316035
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 0, 0)",1964.747420240758
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 0, 1)",1953.239512844345
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 0, 2)",1953.6270389010847
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 0, 3)",1955.372764616262
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 1, 0)",1957.9531579151012
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 1, 1)",1945.3796693881357
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 1, 2)",1947.3791411741522
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 1, 3)",1946.399344772533
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 2, 0)",2078.556025740333
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 2, 1)",1962.114754162853
north platte_ne-tmin,"North Platte, NE",tmin,"(3, 2, 2)",1968.4430063337159
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 0, 0)",2811.959851529783
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 0, 1)",2553.753951604159
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 0, 2)",2456.8045391133837
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 1, 0)",2356.6776409406725
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 1, 1)",2348.1536223283683
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 1, 2)",2306.2541799555415
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 1, 3)",2294.8083314814457
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 2, 0)",2642.691656917651
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 2, 1)",2359.0967886670614
north platte_ne-tmax,"North Platte, NE",tmax,"(0, 2, 2)",2351.1679905561505
north platte_ne-tmax,"North Platte, NE",tmax,"(1, 0, 0)",2338.011007916082
north platte_ne-tmax,"North Platte, NE",tmax,"(1, 0, 1)",2338.379202432944
north platte_ne-tmax,"North Platte, NE",tmax,"(1, 0, 2)",2313.1738280822547
north platte_ne-tmax,"North Platte, NE",tmax,"(1, 0, 3)",2302.3307662281004
north platte_ne-tmax,"North Platte, NE",tmax,"(1, 1, 0)",2353.2228004188846
north platte_ne-tmax,"North Platte, NE",tmax,"(1, 1, 1)",2297.342362323723
north platte_ne-tmax,"North Platte, NE",tmax,"(1, 1, 2)",2294.3517692643973
north platte_ne-tmax,"North Platte, NE",tmax,"(1, 1, 3)",2295.624832643026
north platte_ne-tmax,"North Platte, NE",tmax,"(1, 2, 0)",2555.45227419154
north platte_ne-tmax,"North Platte, NE",tmax,"(2, 0, 0)",2339.0300176433184
north platte_ne-tmax,"North Platte, NE",tmax,"(2, 1, 0)",2339.084403085042
north platte_ne-tmax,"North Platte, NE",tmax,"(2, 1, 1)",2293.7256140834133
north platte_ne-tmax,"North Platte, NE",tmax,"(2, 1, 2)",2295.5888392963343
north platte_ne-tmax,"North Platte, NE",tmax,"(2, 1, 3)",2292.3254605529637
north platte_ne-tmax,"North Platte, NE",tmax,"(2, 2, 0)",2508.5449399722247
north platte_ne-tmax,"North Platte, NE",tmax,"(3, 0, 0)",2332.052941304894
north platte_ne-tmax,"North Platte, NE",tmax,"(3, 1, 0)",2327.0402144416494
north platte_ne-tmax,"North Platte, NE",tmax,"(3, 1, 1)",2295.5674887630103
north platte_ne-tmax,"North Platte, NE",tmax,"(3, 1, 2)",2296.4000807516522
north platte_ne-tmax,"North Platte, NE",tmax,"(3, 1, 3)",2299.9918871024483
north platte_ne-tmax,"North Platte, NE",tmax,"(3, 2, 0)",2473.2478863399247
north platte_ne-prcp,"North Platte, NE",prcp,"(0, 0, 0)",2185.6788652180594
north platte_ne-prcp,"North Platte, NE",prcp,"(0, 0, 1)",2178.86896013348
north platte_ne-prcp,"North Platte, NE",prcp,"(0, 0, 2)",2174.831101800056
north platte_ne-prcp,"North Platte, NE",prcp,"(0, 0, 3)",2176.4424103716055
north platte_ne-prcp,"North Platte, NE",prcp,"(0, 1, 0)",2364.5425109036896
north platte_ne-prcp,"North Platte, NE",prcp,"(0, 1, 1)",2179.6722576029547
north platte_ne-prcp,"North Platte, NE",prcp,"(0, 1, 2)",2174.4654259186295
north platte_ne-prcp,"North Platte, NE",prcp,"(0, 2, 0)",2750.3341257003954
north platte_ne-prcp,"North Platte, NE",prcp,"(0, 2, 1)",2366.951762220772
north platte_ne-prcp,"North Platte, NE",prcp,"(1, 0, 0)",2176.839990128267
north platte_ne-prcp,"North Platte, NE",prcp,"(1, 0, 1)",2176.689844938499
north platte_ne-prcp,"North Platte, NE",prcp,"(1, 1, 0)",2275.8314670534655
north platte_ne-prcp,"North Platte, NE",prcp,"(1, 1, 1)",2173.024282558429
north platte_ne-prcp,"North Platte, NE",prcp,"(1, 1, 2)",2173.729568959313
north platte_ne-prcp,"North Platte, NE",prcp,"(1, 1, 3)",2171.659735442562
north platte_ne-prcp,"North Platte, NE",prcp,"(1, 2, 0)",2528.9392930118456
north platte_ne-prcp,"North Platte, NE",prcp,"(2, 0, 0)",2175.523570640279
north platte_ne-prcp,"North Platte, NE",prcp,"(2, 1, 0)",2261.086843115947
north platte_ne-prcp,"North Platte, NE",prcp,"(2, 1, 1)",2172.629259079227
north platte_ne-prcp,"North Platte, NE",prcp,"(2, 1, 2)",2171.733989927304
north platte_ne-prcp,"North Platte, NE",prcp,"(2, 1, 3)",2173.538829373096
north platte_ne-prcp,"North Platte, NE",prcp,"(2, 2, 0)",2466.4151429672693
north platte_ne-prcp,"North Platte, NE",prcp,"(3, 0, 0)",2176.3502086083877
